时间	SysStep	SysStep名	故障	急停	模式	冷媒	1#压机1	1#压机2	1#排气1	1#排气2	1#吸气1	1#吸气2	1#过热度1	1#过热度2	1#外EEV步1	1#外EEV步2	1#外EEV目1	1#外EEV目2	1#高压1	1#低压1	1#高压2	1#低压2	1#蒸发1	1#蒸发2	1#XY状态	2#压机1	2#压机2	2#排气1	2#排气2	2#吸气1	2#吸气2	2#过热度1	2#过热度2	2#外EEV步1	2#外EEV步2	2#外EEV目1	2#外EEV目2	2#高压1	2#低压1	2#高压2	2#低压2	2#蒸发1	2#蒸发2	2#XY状态	1#Y02冷凝风机A	1#Y03外风机3	1#Y04外风机2	1#Y05四通阀	2#Y02冷凝风机A	2#Y03外风机3	2#Y04外风机2	2#Y05四通阀	1#外E(K)1	1#外步数1	1#外E(K)2	1#外步数2	2#外E(K)1	2#外步数1	2#外E(K)2	2#外步数2	脉冲总数	开度上限	扫描周期	Y设定	YD	KP	TI	TD	限步	化霜开度	起始开度	目标台数	命令A1	命令A2	调度号	内目标1	内目标2	内目标3	内目标4	内目标5	内目标6	内目标7	内目标8	内当前1	内当前2	内当前3	内当前4	内当前5	内当前6	内当前7	内当前8	ON1	ON2	ON3	ON4	ON5	ON6	ON7	ON8	Y03送风机	Y04送风阀	Y06回风机	Y07回风阀	Y10排风机	Y11排风阀	Y14新风阀	新风阀需求	混风阀需求	送风机目标输出
15:59:05	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:07	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:09	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:11	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:13	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	725	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:15	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	725	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:17	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	725	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:19	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	725	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:21	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	725	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:23	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	725	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:25	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:27	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:29	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:31	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:33	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:35	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	703	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:37	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	703	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:39	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	703	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:41	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	703	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:43	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	703	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:45	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	703	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:47	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:49	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:51	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:53	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:55	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:57	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:59:59	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:01	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:03	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:05	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:07	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:09	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:11	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:13	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:15	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:17	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:19	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:21	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:23	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:25	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:27	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:29	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:31	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:33	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:35	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:37	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:39	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:41	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:43	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:45	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:47	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:49	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:51	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
16:00:53	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
